job_id,submit_time,duration,jct,num_inst,gpu_type,num_cpu,num_gpu,size,wasted,resource,node,allocated_at,waiting_time,progress
22,0,37,37,1,MISC,6.0,1.0,259,0,"[1.0, 6.0]",0,0,0,37.0
25,0,180,180,1,MISC,6.0,0.5,1170,0,"[0.5, 6.0]",0,0,0,90.0
293,0,64,64,1,T4,6.0,1.0,448,0,"[1.0, 6.0]",0,0,0,64.0
963,0,6378,6378,1,MISC,6.0,0.1,38905,0,"[0.1, 6.0]",0,0,0,637.8000000000001
1608,0,115,115,1,MISC,6.0,1.0,805,0,"[1.0, 6.0]",0,0,0,115.0
1967,0,1423,1423,1,T4,6.0,0.5,9249,0,"[0.5, 6.0]",0,0,0,711.5
2472,0,1697,1697,1,MISC,6.0,0.5,11030,0,"[0.5, 6.0]",0,0,0,848.5
2541,0,31,31,1,MISC,6.0,1.0,217,0,"[1.0, 6.0]",0,0,0,31.0
2735,0,31,31,1,MISC,6.0,1.0,217,0,"[1.0, 6.0]",0,0,0,31.0
2741,0,878,878,1,MISC,4.0,0.25,3731,0,"[0.25, 4.0]",0,0,0,219.5
2851,1,242,242,1,T4,6.0,0.5,1573,0,"[0.5, 6.0]",0,1,0,121.0
3143,1,55,55,1,MISC,6.0,1.0,385,0,"[1.0, 6.0]",1,1,0,55.0
3270,1,3232,3232,1,T4,6.0,0.15,19876,0,"[0.15, 6.0]",0,1,0,484.79999999999995
3548,1,33,33,1,MISC,6.0,1.0,231,0,"[1.0, 6.0]",1,1,0,33.0
3760,1,80,80,1,MISC,6.0,0.25,500,0,"[0.25, 6.0]",0,1,0,20.0
4062,1,204,204,1,MISC,18.0,1.0,3876,0,"[1.0, 18.0]",1,1,0,204.0
4079,1,165,165,1,P100,2.0,0.25,371,0,"[0.25, 2.0]",0,1,0,41.25
4302,1,51,51,1,MISC,6.0,1.0,357,0,"[1.0, 6.0]",1,1,0,51.0
4453,1,13527,-1,1,MISC,0.5,0.25,10145,0,"[0.25, 0.5]",1,1,0,2234.75
4922,1,10393,-1,1,MISC,0.2,0.1,3117,0,"[0.1, 0.2]",1,1,0,893.9000000000001
5030,2,21,21,1,MISC,0.2,0.1,6,0,"[0.1, 0.2]",1,2,0,2.1
5457,2,52,52,1,MISC,6.0,1.0,364,0,"[1.0, 6.0]",1,2,0,52.0
5679,2,11562,-1,1,T4,6.0,0.25,72262,0,"[0.25, 6.0]",1,2,0,2234.5
5795,2,400,400,1,MISC,6.0,0.25,2500,0,"[0.25, 6.0]",1,2,0,100.0
6107,2,66,66,1,T4,6.0,1.0,462,0,"[1.0, 6.0]",1,2,0,66.0
6115,2,183,183,1,MISC,6.0,1.0,1281,0,"[1.0, 6.0]",1,2,0,183.0
6188,2,82,82,1,MISC,6.0,1.0,574,0,"[1.0, 6.0]",2,2,0,82.0
6333,2,673,673,1,T4,10.0,0.5,7066,0,"[0.5, 10.0]",2,2,0,336.5
7412,2,15611,-1,1,MISC,4.0,0.5,70249,0,"[0.5, 4.0]",2,2,0,4469.0
7433,2,28,28,1,MISC,6.0,0.5,182,0,"[0.5, 6.0]",2,2,0,14.0
8782,3,320,320,1,MISC,3.0,0.25,1040,0,"[0.25, 3.0]",2,3,0,80.0
9122,3,24485,-1,1,T4,6.0,0.25,153031,0,"[0.25, 6.0]",2,3,0,2234.25
